age,work_class,education,education_degree,marital_status,job,relationship,race,sex,capital_gain,capital_loss,hours_per_week,birthplace,income
40,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,high
19,,HS-grad,9,Never-married,,Own-child,Black,Male,0,0,35,United-States,low
52,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,high
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,high
61,Private,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,low
61,Self-emp-not-inc,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low
33,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,high
32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,high
32,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low
32,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,high
37,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,low
53,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low
51,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,high
29,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Male,0,0,45,United-States,low
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low
28,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,low
55,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,high
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,low
60,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,,low
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,low
18,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,low
33,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low
33,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,low
29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,low
37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,low
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,high
19,,Some-college,10,Never-married,,Own-child,White,Male,0,0,10,United-States,low
43,,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,0,7,United-States,high
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,low
47,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,low
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,low
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,high
36,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,high
65,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,high
50,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,6,United-States,low
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,low
57,,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,40,United-States,low
53,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,low
47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,high
62,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,low
35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,low
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,low
23,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,50,United-States,low
39,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,United-States,low
24,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,20,United-States,low
23,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,high
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States,low
34,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,Portugal,low
32,Private,10th,6,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,low
20,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States,low
38,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,high
18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,low
41,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
21,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,low
36,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,high
61,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,low
30,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,low
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,high
27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,high
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,high
47,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,low
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,low
29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,low
51,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,high
34,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,low
26,Private,5th-6th,3,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,Mexico,low
20,State-gov,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,15,United-States,low
43,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,high
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,low
27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,low
46,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,high
39,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,low
33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,low
42,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,32,United-States,low
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,low
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,United-States,high
27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,low
43,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,low
23,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low
40,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,low
35,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,high
30,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,low
59,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,low
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,low
79,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low
43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,United-States,high
54,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,low
22,,Bachelors,13,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,15,Taiwan,low
34,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,65,United-States,low
18,Private,11th,7,Never-married,Prof-specialty,Other-relative,White,Male,0,0,3,United-States,low
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,low
77,,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,6,United-States,low
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,high
29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,low
41,Private,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,low
41,Private,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
34,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,low
49,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,low
49,Private,HS-grad,9,Separated,Sales,Unmarried,White,Male,0,0,50,United-States,low
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low
28,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,low
62,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,low
41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,low
20,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
61,Private,Preschool,1,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,low
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,Hungary,low
29,Federal-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,low
44,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,high
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,high
62,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,low
57,Private,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,low
35,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,low
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,low
60,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,low
22,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
62,Local-gov,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,,low
26,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
26,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,low
32,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low
66,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,low
24,Private,Preschool,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,low
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,low
54,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,high
37,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,high
37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,,low
22,,Some-college,10,Never-married,,Own-child,White,Male,0,0,35,United-States,low
34,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,low
35,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,15,United-States,low
42,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,low
47,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,high
29,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States,low
34,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,low
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,high
62,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,low
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,low
47,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,low
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
22,Private,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,low
60,Self-emp-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,high
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
30,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low
44,,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,30,United-States,low
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,low
50,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,low
33,Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,low
59,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,low
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,low
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,high
51,,Some-college,10,Divorced,,Not-in-family,Black,Male,0,0,50,United-States,low
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low
32,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,France,high
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
36,State-gov,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,low
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,high
32,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,high
52,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,high
39,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,28,Jamaica,low
39,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,low
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,high
55,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,low
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,high
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low
19,,11th,7,Never-married,,Own-child,Black,Male,0,0,25,United-States,low
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,low
